loss,accuracy,val_loss,val_accuracy
1.4580436944961548,0.5359207391738892,1.0447674989700317,0.6819183826446533
0.8613004088401794,0.7276355624198914,0.7425969243049622,0.7728776335716248
0.6496615409851074,0.8006468415260315,0.6070336103439331,0.8070562481880188
0.5347397923469543,0.8321635127067566,0.591539204120636,0.8092613220214844
0.47303107380867004,0.8479218482971191,0.46656233072280884,0.8539140224456787
0.42169710993766785,0.8623038530349731,0.43456682562828064,0.8555678129196167
0.3906969130039215,0.8716625571250916,0.402282178401947,0.8687982559204102
0.3618677854537964,0.8827415108680725,0.3686080276966095,0.8800992369651794
0.34462088346481323,0.885700523853302,0.36200663447380066,0.8759647011756897
0.323381245136261,0.8917561173439026,0.3521505892276764,0.8853362798690796
0.30683544278144836,0.8992568254470825,0.32994544506073,0.8911246061325073
0.28974929451942444,0.9021469950675964,0.32433241605758667,0.8894707560539246
0.28186941146850586,0.9082713723182678,0.35045480728149414,0.880650520324707
0.26969221234321594,0.90951007604599,0.30396968126296997,0.8991179466247559
0.2589609920978546,0.9137076735496521,0.34001463651657104,0.8861631751060486
0.24679453670978546,0.9157720804214478,0.28343912959098816,0.9062844514846802
0.2396078258752823,0.9184558391571045,0.2967734932899475,0.8960859775543213
0.22938434779644012,0.9223781824111938,0.2965233325958252,0.8999449014663696
0.22675026953220367,0.9238232970237732,0.27504590153694153,0.9090408086776733
0.21751675009727478,0.926094114780426,0.26680439710617065,0.9131752848625183
0.21314503252506256,0.9253371953964233,0.30040058493614197,0.8996692299842834
0.2058415561914444,0.9304293990135193,0.25804516673088074,0.9164829254150391
0.19343014061450958,0.9345582127571106,0.27246764302253723,0.9115214943885803
0.19175304472446442,0.9337324500083923,0.260982871055603,0.9148291349411011
0.19193443655967712,0.9341453313827515,0.2512722611427307,0.918136715888977
0.18205957114696503,0.9366914629936218,0.25625136494636536,0.9175854325294495
0.17731492221355438,0.9405450224876404,0.25165387988090515,0.9184123277664185
0.1720390021800995,0.9428846836090088,0.24979403614997864,0.9192392230033875
0.16803409159183502,0.9435039758682251,0.2560850977897644,0.9184123277664185
0.16332918405532837,0.9468070268630981,0.23588140308856964,0.9208930730819702
0.15737485885620117,0.9471511244773865,0.24180550873279572,0.920617401599884
0.15256425738334656,0.9498348236083984,0.2623634338378906,0.9148291349411011
0.152662992477417,0.9490779042243958,0.25372830033302307,0.9173098206520081
0.14563775062561035,0.9512110948562622,0.23113670945167542,0.9250275492668152
0.140219584107399,0.9532067179679871,0.23674263060092926,0.9242006540298462
0.1404128074645996,0.9523809552192688,0.2577194273471832,0.9167585372924805
0.13525409996509552,0.9548582434654236,0.2296648621559143,0.9250275492668152
0.13363336026668549,0.9555463790893555,0.27372995018959045,0.9140021800994873
0.13008135557174683,0.9560281038284302,0.23563803732395172,0.9266813397407532
0.12155541777610779,0.9605697989463806,0.22889387607574463,0.9283351898193359
0.12197189778089523,0.9597440361976624,0.2289479374885559,0.9272326231002808
0.11537069082260132,0.9609138369560242,0.2375268191099167,0.9261301159858704
0.1152951568365097,0.961808443069458,0.2705572545528412,0.9164829254150391
0.11061245203018188,0.9628406167030334,0.2532361149787903,0.9211686849594116
0.1133655235171318,0.9624277353286743,0.24199526011943817,0.9250275492668152
0.1062684953212738,0.96449214220047,0.25064781308174133,0.9228224754333496
0.1038949117064476,0.9651802778244019,0.2299642413854599,0.9316427707672119
0.1047285944223404,0.9662812948226929,0.24449805915355682,0.9195148944854736
0.09742017090320587,0.9693779349327087,0.2258497178554535,0.9305402636528015
0.09555844217538834,0.9686209559440613,0.23629266023635864,0.9280595183372498
0.09219934046268463,0.9714423418045044,0.2335241138935089,0.9277839064598083
0.08965058624744415,0.9707542061805725,0.2363550215959549,0.9244762659072876
0.0858774334192276,0.9748141765594482,0.24736633896827698,0.9244762659072876
0.08647220581769943,0.9737820029258728,0.2502654790878296,0.9244762659072876
0.08097752928733826,0.9736443758010864,0.25081413984298706,0.9228224754333496
0.08075669407844543,0.9747453927993774,0.2741878926753998,0.9203417897224426
0.07909854501485825,0.9755023121833801,0.2320718616247177,0.9291620850563049
