loss,accuracy,val_loss,val_accuracy
1.4451115131378174,0.5350949764251709,1.0245907306671143,0.6899117827415466
0.8496271967887878,0.7358244061470032,0.7404288053512573,0.7731532454490662
0.6423057317733765,0.7996834516525269,0.6023629307746887,0.8084344267845154
0.5311315059661865,0.8361546993255615,0.5291614532470703,0.8238698840141296
0.46761250495910645,0.8527387976646423,0.4704013168811798,0.8528114557266235
0.42166391015052795,0.8630608320236206,0.4327617883682251,0.8574972152709961
0.3888563811779022,0.8720754384994507,0.44842106103897095,0.852260172367096
0.3616856336593628,0.8802642226219177,0.3779769837856293,0.8748621940612793
0.3402048945426941,0.8880401849746704,0.3765936493873596,0.8737596273422241
0.32412219047546387,0.891412079334259,0.36910805106163025,0.8754134774208069
0.3080785572528839,0.8995320796966553,0.3476381003856659,0.8845093846321106
0.2925280034542084,0.9018717408180237,0.32475683093070984,0.8905733227729797
0.27701568603515625,0.9072391986846924,0.3041348159313202,0.9007717967033386
0.26815417408943176,0.910611093044281,0.311910480260849,0.8944321870803833
0.25719544291496277,0.9146710634231567,0.3018963038921356,0.8969128727912903
0.2502782642841339,0.916597843170166,0.29738739132881165,0.9024255871772766
0.2397632598876953,0.9201761484146118,0.28162825107574463,0.9065600633621216
0.22964666783809662,0.9237544536590576,0.2874104380607605,0.9024255871772766
0.2203424870967865,0.9254748225212097,0.2940601110458374,0.9032524824142456
0.2133817970752716,0.930085301399231,0.2786794900894165,0.9090408086776733
0.21046234667301178,0.9282273650169373,0.26214176416397095,0.9134509563446045
0.20330916345119476,0.9313927888870239,0.2905912399291992,0.900220513343811
0.19778583943843842,0.9320809245109558,0.2559196650981903,0.9186879992485046
0.19056354463100433,0.9356592297554016,0.2862989902496338,0.9060088396072388
0.18427428603172302,0.939099907875061,0.25046810507774353,0.9211686849594116
0.18144865334033966,0.9401321411132812,0.25243818759918213,0.918136715888977
0.17493487894535065,0.941508412361145,0.2616012692451477,0.9142778515815735
0.17081023752689362,0.9432975649833679,0.2512185275554657,0.9208930730819702
0.16359849274158478,0.9447426199913025,0.2528162896633148,0.9156560301780701
0.16080980002880096,0.9468758702278137,0.2686830759048462,0.9104189872741699
0.1571948379278183,0.9470822811126709,0.25742003321647644,0.9151047468185425
0.15247225761413574,0.9483897686004639,0.2402915358543396,0.9225468635559082
0.14972394704818726,0.9492155313491821,0.2517503798007965,0.9173098206520081
0.14513340592384338,0.952105700969696,0.24191103875637054,0.9208930730819702
0.13989263772964478,0.9532755017280579,0.2500884532928467,0.9164829254150391
0.1380549818277359,0.9535507559776306,0.25818541646003723,0.9145534634590149
0.1344635784626007,0.9555463790893555,0.229813814163208,0.9275082945823669
0.12829449772834778,0.9574731588363647,0.2651195526123047,0.9145534634590149
0.12819871306419373,0.9563033580780029,0.22739529609680176,0.9255788326263428
0.12437404692173004,0.9582301378250122,0.2387683391571045,0.9255788326263428
0.1185946986079216,0.9617395997047424,0.24869868159294128,0.9173098206520081
0.11933392286300659,0.9603633284568787,0.22059379518032074,0.9297133684158325
0.1114487498998642,0.9625653624534607,0.2279587984085083,0.9286108016967773
0.10718737542629242,0.96449214220047,0.23686112463474274,0.9255788326263428
0.10715785622596741,0.9653179049491882,0.24436026811599731,0.9250275492668152
0.1054784283041954,0.96401047706604,0.23336167633533478,0.9272326231002808
0.10168593376874924,0.9669694304466248,0.22935537993907928,0.9313671588897705
0.09932887554168701,0.9682769179344177,0.26153239607810974,0.9184123277664185
0.09746471792459488,0.9689650535583496,0.224032461643219,0.9335722327232361
0.0936412587761879,0.9695155620574951,0.22924555838108063,0.9297133684158325
0.09472233802080154,0.9704789519309998,0.22616498172283173,0.9335722327232361
0.08848512917757034,0.9711670875549316,0.2410842627286911,0.9341234564781189
0.08577162027359009,0.9726121425628662,0.2480267435312271,0.9266813397407532
0.08240531384944916,0.9745389223098755,0.2225538194179535,0.9335722327232361
0.08081579208374023,0.9752270579338074,0.23689161241054535,0.9275082945823669
0.0791127160191536,0.9748141765594482,0.2571200728416443,0.9236493706703186
0.07942652702331543,0.9730938673019409,0.23099513351917267,0.9313671588897705
0.0757635086774826,0.9771538376808167,0.22956641018390656,0.9332965612411499
0.06854278594255447,0.978805422782898,0.24261726438999176,0.9305402636528015
0.07623595744371414,0.9744701385498047,0.23563265800476074,0.9291620850563049
0.065864697098732,0.979699969291687,0.24846944212913513,0.9305402636528015
0.06684630364179611,0.9802504777908325,0.24480028450489044,0.9299889802932739
